job,graph,iter,anneal-power,quadratic-model,graph_class,tstop,shil-coeff,cubic-model,project
1105,uf100-04.pubo,4,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1106,uf100-04.pubo,5,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1107,uf100-04.pubo,6,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1108,uf100-04.pubo,7,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1109,uf100-04.pubo,8,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1110,uf100-04.pubo,9,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1111,uf100-04.pubo,10,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1112,uf100-04.pubo,11,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1113,uf100-04.pubo,12,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1114,uf100-04.pubo,13,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1115,uf100-04.pubo,14,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1116,uf100-04.pubo,15,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1117,uf100-04.pubo,16,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1118,uf100-04.pubo,17,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1119,uf100-04.pubo,18,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1120,uf100-04.pubo,19,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1121,uf100-04.pubo,20,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1122,uf100-04.pubo,21,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1123,uf100-04.pubo,22,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1124,uf100-04.pubo,23,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1125,uf100-04.pubo,24,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1126,uf100-04.pubo,25,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1127,uf100-04.pubo,26,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1128,uf100-04.pubo,27,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1129,uf100-04.pubo,28,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1130,uf100-04.pubo,29,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1131,uf100-04.pubo,30,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1132,uf100-04.pubo,31,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1133,uf100-04.pubo,32,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1134,uf100-04.pubo,33,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1135,uf100-04.pubo,34,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1136,uf100-04.pubo,35,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1137,uf100-04.pubo,36,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1138,uf100-04.pubo,37,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1139,uf100-04.pubo,38,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1140,uf100-04.pubo,39,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1141,uf100-04.pubo,40,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1142,uf100-04.pubo,41,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1143,uf100-04.pubo,42,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1144,uf100-04.pubo,43,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1145,uf100-04.pubo,44,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1146,uf100-04.pubo,45,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1147,uf100-04.pubo,46,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1148,uf100-04.pubo,47,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1149,uf100-04.pubo,48,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1150,uf100-04.pubo,49,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1151,uf100-04.pubo,50,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1152,uf100-04.pubo,51,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1153,uf100-04.pubo,52,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1154,uf100-04.pubo,53,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1155,uf100-04.pubo,54,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1156,uf100-04.pubo,55,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1157,uf100-04.pubo,56,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1158,uf100-04.pubo,57,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1159,uf100-04.pubo,58,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1160,uf100-04.pubo,59,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1161,uf100-04.pubo,60,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1162,uf100-04.pubo,61,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1163,uf100-04.pubo,62,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1164,uf100-04.pubo,63,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1165,uf100-04.pubo,64,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1166,uf100-04.pubo,65,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1167,uf100-04.pubo,66,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1168,uf100-04.pubo,67,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1169,uf100-04.pubo,68,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1170,uf100-04.pubo,69,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1171,uf100-04.pubo,70,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1172,uf100-04.pubo,71,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1173,uf100-04.pubo,72,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1174,uf100-04.pubo,73,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1175,uf100-04.pubo,74,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1176,uf100-04.pubo,75,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1177,uf100-04.pubo,76,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1178,uf100-04.pubo,77,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1179,uf100-04.pubo,78,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1180,uf100-04.pubo,79,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1181,uf100-04.pubo,80,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1182,uf100-04.pubo,81,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1183,uf100-04.pubo,82,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1184,uf100-04.pubo,83,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1185,uf100-04.pubo,84,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1186,uf100-04.pubo,85,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1187,uf100-04.pubo,86,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1188,uf100-04.pubo,87,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1189,uf100-04.pubo,88,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1190,uf100-04.pubo,89,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1191,uf100-04.pubo,90,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1192,uf100-04.pubo,91,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1193,uf100-04.pubo,92,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1194,uf100-04.pubo,93,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1195,uf100-04.pubo,94,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1196,uf100-04.pubo,95,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1197,uf100-04.pubo,96,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1198,uf100-04.pubo,97,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1199,uf100-04.pubo,98,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1200,uf100-04.pubo,99,0,H1,oscillator_model/sat_pubo,100,1,H8,False
1201,uf100-01.pubo,0,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1202,uf100-01.pubo,1,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1203,uf100-01.pubo,2,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1204,uf100-01.pubo,3,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1205,uf100-01.pubo,4,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1206,uf100-01.pubo,5,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1207,uf100-01.pubo,6,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1208,uf100-01.pubo,7,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1209,uf100-01.pubo,8,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1210,uf100-01.pubo,9,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1211,uf100-01.pubo,10,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1212,uf100-01.pubo,11,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1213,uf100-01.pubo,12,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1214,uf100-01.pubo,13,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1215,uf100-01.pubo,14,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1216,uf100-01.pubo,15,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1217,uf100-01.pubo,16,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1218,uf100-01.pubo,17,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1219,uf100-01.pubo,18,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1220,uf100-01.pubo,19,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1221,uf100-01.pubo,20,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1222,uf100-01.pubo,21,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1223,uf100-01.pubo,22,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1224,uf100-01.pubo,23,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1225,uf100-01.pubo,24,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1226,uf100-01.pubo,25,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1227,uf100-01.pubo,26,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1228,uf100-01.pubo,27,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1229,uf100-01.pubo,28,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1230,uf100-01.pubo,29,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1231,uf100-01.pubo,30,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1232,uf100-01.pubo,31,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1233,uf100-01.pubo,32,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1234,uf100-01.pubo,33,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1235,uf100-01.pubo,34,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1236,uf100-01.pubo,35,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1237,uf100-01.pubo,36,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1238,uf100-01.pubo,37,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1239,uf100-01.pubo,38,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1240,uf100-01.pubo,39,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1241,uf100-01.pubo,40,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1242,uf100-01.pubo,41,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1243,uf100-01.pubo,42,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1244,uf100-01.pubo,43,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1245,uf100-01.pubo,44,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1246,uf100-01.pubo,45,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1247,uf100-01.pubo,46,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1248,uf100-01.pubo,47,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1249,uf100-01.pubo,48,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1250,uf100-01.pubo,49,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1251,uf100-01.pubo,50,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1252,uf100-01.pubo,51,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1253,uf100-01.pubo,52,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1254,uf100-01.pubo,53,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1255,uf100-01.pubo,54,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1256,uf100-01.pubo,55,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1257,uf100-01.pubo,56,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1258,uf100-01.pubo,57,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1259,uf100-01.pubo,58,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1260,uf100-01.pubo,59,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1261,uf100-01.pubo,60,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1262,uf100-01.pubo,61,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1263,uf100-01.pubo,62,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1264,uf100-01.pubo,63,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1265,uf100-01.pubo,64,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1266,uf100-01.pubo,65,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1267,uf100-01.pubo,66,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1268,uf100-01.pubo,67,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1269,uf100-01.pubo,68,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1270,uf100-01.pubo,69,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1271,uf100-01.pubo,70,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1272,uf100-01.pubo,71,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1273,uf100-01.pubo,72,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1274,uf100-01.pubo,73,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1275,uf100-01.pubo,74,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1276,uf100-01.pubo,75,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1277,uf100-01.pubo,76,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1278,uf100-01.pubo,77,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1279,uf100-01.pubo,78,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1280,uf100-01.pubo,79,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1281,uf100-01.pubo,80,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1282,uf100-01.pubo,81,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1283,uf100-01.pubo,82,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1284,uf100-01.pubo,83,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1285,uf100-01.pubo,84,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1286,uf100-01.pubo,85,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1287,uf100-01.pubo,86,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1288,uf100-01.pubo,87,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1289,uf100-01.pubo,88,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1290,uf100-01.pubo,89,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1291,uf100-01.pubo,90,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1292,uf100-01.pubo,91,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1293,uf100-01.pubo,92,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1294,uf100-01.pubo,93,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1295,uf100-01.pubo,94,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1296,uf100-01.pubo,95,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1297,uf100-01.pubo,96,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1298,uf100-01.pubo,97,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1299,uf100-01.pubo,98,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1300,uf100-01.pubo,99,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1301,uf100-02.pubo,0,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1302,uf100-02.pubo,1,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1303,uf100-02.pubo,2,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1304,uf100-02.pubo,3,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1305,uf100-02.pubo,4,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1306,uf100-02.pubo,5,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1307,uf100-02.pubo,6,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1308,uf100-02.pubo,7,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1309,uf100-02.pubo,8,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1310,uf100-02.pubo,9,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1311,uf100-02.pubo,10,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1312,uf100-02.pubo,11,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1313,uf100-02.pubo,12,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1314,uf100-02.pubo,13,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1315,uf100-02.pubo,14,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1316,uf100-02.pubo,15,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1317,uf100-02.pubo,16,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1318,uf100-02.pubo,17,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1319,uf100-02.pubo,18,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1320,uf100-02.pubo,19,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1321,uf100-02.pubo,20,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1322,uf100-02.pubo,21,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1323,uf100-02.pubo,22,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1324,uf100-02.pubo,23,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1325,uf100-02.pubo,24,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1326,uf100-02.pubo,25,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1327,uf100-02.pubo,26,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1328,uf100-02.pubo,27,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1329,uf100-02.pubo,28,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1330,uf100-02.pubo,29,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1331,uf100-02.pubo,30,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1332,uf100-02.pubo,31,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1333,uf100-02.pubo,32,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1334,uf100-02.pubo,33,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1335,uf100-02.pubo,34,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1336,uf100-02.pubo,35,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1337,uf100-02.pubo,36,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1338,uf100-02.pubo,37,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1339,uf100-02.pubo,38,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1340,uf100-02.pubo,39,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1341,uf100-02.pubo,40,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1342,uf100-02.pubo,41,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1343,uf100-02.pubo,42,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1344,uf100-02.pubo,43,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1345,uf100-02.pubo,44,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1346,uf100-02.pubo,45,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1347,uf100-02.pubo,46,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1348,uf100-02.pubo,47,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1349,uf100-02.pubo,48,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1350,uf100-02.pubo,49,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1351,uf100-02.pubo,50,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1352,uf100-02.pubo,51,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1353,uf100-02.pubo,52,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1354,uf100-02.pubo,53,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1355,uf100-02.pubo,54,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1356,uf100-02.pubo,55,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1357,uf100-02.pubo,56,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1358,uf100-02.pubo,57,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1359,uf100-02.pubo,58,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1360,uf100-02.pubo,59,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1361,uf100-02.pubo,60,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1362,uf100-02.pubo,61,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1363,uf100-02.pubo,62,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1364,uf100-02.pubo,63,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1365,uf100-02.pubo,64,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1366,uf100-02.pubo,65,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1367,uf100-02.pubo,66,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1368,uf100-02.pubo,67,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1369,uf100-02.pubo,68,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1370,uf100-02.pubo,69,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1371,uf100-02.pubo,70,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1372,uf100-02.pubo,71,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1373,uf100-02.pubo,72,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1374,uf100-02.pubo,73,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1375,uf100-02.pubo,74,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1376,uf100-02.pubo,75,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1377,uf100-02.pubo,76,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1378,uf100-02.pubo,77,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1379,uf100-02.pubo,78,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1380,uf100-02.pubo,79,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1381,uf100-02.pubo,80,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1382,uf100-02.pubo,81,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1383,uf100-02.pubo,82,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1384,uf100-02.pubo,83,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1385,uf100-02.pubo,84,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1386,uf100-02.pubo,85,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1387,uf100-02.pubo,86,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1388,uf100-02.pubo,87,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1389,uf100-02.pubo,88,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1390,uf100-02.pubo,89,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1391,uf100-02.pubo,90,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1392,uf100-02.pubo,91,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1393,uf100-02.pubo,92,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1394,uf100-02.pubo,93,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1395,uf100-02.pubo,94,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1396,uf100-02.pubo,95,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1397,uf100-02.pubo,96,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1398,uf100-02.pubo,97,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1399,uf100-02.pubo,98,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1400,uf100-02.pubo,99,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1401,uf100-03.pubo,0,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1402,uf100-03.pubo,1,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1403,uf100-03.pubo,2,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1404,uf100-03.pubo,3,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1405,uf100-03.pubo,4,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1406,uf100-03.pubo,5,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1407,uf100-03.pubo,6,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1408,uf100-03.pubo,7,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1409,uf100-03.pubo,8,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1410,uf100-03.pubo,9,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1411,uf100-03.pubo,10,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1412,uf100-03.pubo,11,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1413,uf100-03.pubo,12,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1414,uf100-03.pubo,13,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1415,uf100-03.pubo,14,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1416,uf100-03.pubo,15,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1417,uf100-03.pubo,16,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1418,uf100-03.pubo,17,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1419,uf100-03.pubo,18,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1420,uf100-03.pubo,19,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1421,uf100-03.pubo,20,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1422,uf100-03.pubo,21,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1423,uf100-03.pubo,22,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1424,uf100-03.pubo,23,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1425,uf100-03.pubo,24,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1426,uf100-03.pubo,25,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1427,uf100-03.pubo,26,0,H1,oscillator_model/sat_pubo,100,1,H6,False
1428,uf100-03.pubo,27,0,H1,oscillator_model/sat_pubo,100,1,H6,False
